188.40.44.119,9001,almost definitely vulnerable,1.11058402061,500,200
163.172.149.155,443,almost definitely vulnerable,1.07603383064,500,200
212.118.62.3,9001,almost definitely vulnerable,1.05371785164,500,200
5.199.133.193,9001,probably applied sysctl workaround,1.17303705215,500,500
158.58.170.220,443,probably applied sysctl workaround,1.30984020233,500,500
139.162.244.166,443,probably new kernel,0.933266878128,500,2
88.86.102.163,443,probably vulnerable,1.14338994026,500,171
70.124.157.109,9001,zero challenge ACKs,0.86782002449,500,0
87.118.116.90,443,probably applied sysctl workaround,1.33449101448,500,500
178.44.163.131,9001,probably vulnerable,1.03688192368,500,117
128.199.163.108,9060,almost definitely vulnerable,1.04357600212,500,200
5.39.92.199,443,probably new kernel,1.21234798431,500,3
45.120.28.189,9001,probably vulnerable,1.11439204216,500,166
5.200.21.144,443,probably new kernel,0.97807097435,500,2
80.130.99.71,9001,probably vulnerable,1.20971393585,500,172
81.7.13.84,443,probably vulnerable,1.12389087677,500,195
83.138.242.53,443,inconclusive?,0.979212999344,500,68
5.196.88.122,9001,almost definitely vulnerable,1.17705202103,500,200
212.51.151.85,9001,probably applied sysctl workaround,1.1920478344,500,500
85.10.203.171,9001,probably new kernel,0.90912103653,500,2
178.254.13.126,9001,zero challenge ACKs,1.06379508972,500,0
83.136.81.4,9001,probably applied sysctl workaround,1.24270391464,500,500
212.51.155.107,9001,almost definitely vulnerable,1.19945597649,500,200
85.227.188.205,9001,probably applied sysctl workaround,1.40680003166,500,500
195.154.121.198,443,almost definitely vulnerable,1.08865380287,500,200
114.17.212.47,443,probably new kernel,1.10501694679,500,1
128.199.34.122,110,probably vulnerable,1.23808598518,500,202
80.244.243.158,1337,probably applied sysctl workaround,1.33045887947,500,500
62.210.250.192,9001,zero challenge ACKs,1.01835894585,500,0
86.123.52.188,9001,probably applied sysctl workaround,1.41210484505,500,500
179.43.134.203,64780,probably applied sysctl workaround,1.64452004433,500,500
137.74.170.41,9001,probably new kernel,1.10199403763,500,3
87.118.122.31,443,zero challenge ACKs,1.05205702782,500,0
174.21.207.220,443,almost definitely vulnerable,1.09396219254,500,200
213.163.70.234,443,zero challenge ACKs,1.07117509842,500,0
88.198.163.99,9001,almost definitely vulnerable,1.25501084328,500,200
